id,from,to,label,weight
93842,132,116,11040,1
93843,132,233,11040,1
93844,132,340,11040,1
93845,132,389,11040,1
93846,132,21,11040,1
93847,132,175,11040,1
93848,653,42,11040,1
93849,653,519,11040,1
93850,653,89,11040,1
93851,653,116,11040,1
93852,653,233,11040,1
93853,653,340,11040,1
93854,653,389,11040,1
93855,653,21,11040,1
93856,653,175,11040,1
93857,42,519,11040,1
93858,42,89,11040,1
93859,42,116,11040,1
93860,42,233,11040,1
93861,42,340,11040,1
93862,42,389,11040,1
93863,42,21,11040,1
93864,42,175,11040,1
93865,519,89,11040,1
93866,519,116,11040,1
93867,519,233,11040,1
93868,519,340,11040,1
93869,519,389,11040,1
93871,519,21,11040,1
93872,519,175,11040,1
93873,89,116,11040,1
93874,89,233,11040,1
93875,89,340,11040,1
93876,89,389,11040,1
93878,89,21,11040,1
93879,89,175,11040,1
93880,116,233,11040,1
93881,116,340,11040,1
93882,116,389,11040,1
93884,116,21,11040,1
93885,116,175,11040,1
93886,233,340,11040,1
93887,233,389,11040,1
93889,233,21,11040,1
93890,233,175,11040,1
93891,340,389,11040,1
93893,340,21,11040,1
93894,340,175,11040,1
93896,389,21,11040,1
93897,389,175,11040,1
93898,21,175,11040,1
93899,42,511,11041,1
93900,42,1,11041,1
93901,42,112,11041,1
93902,42,954,11041,1
93903,42,4,11041,1
93904,42,225,11041,1
93905,42,2,11041,1
93906,511,1,11041,1
93907,511,112,11041,1
93908,511,954,11041,1
93909,511,4,11041,1
93910,511,225,11041,1
93911,511,2,11041,1
93912,1,112,11041,1
93913,1,954,11041,1
93914,1,4,11041,1
93915,1,225,11041,1
93916,1,2,11041,1
93917,112,954,11041,1
93918,112,4,11041,1
93919,112,225,11041,1
93920,112,2,11041,1
93921,954,4,11041,1
93922,954,225,11041,1
93923,954,2,11041,1
93924,4,225,11041,1
93925,4,2,11041,1
93926,225,2,11041,1
93927,112,1014,11042,1
93928,112,553,11042,1
93929,112,606,11042,1
93930,112,95,11042,1
93931,112,49,11042,1
93932,112,479,11042,1
93933,112,511,11042,1
93934,112,31,11042,1
93935,1014,553,11042,1
93936,1014,606,11042,1
93937,1014,95,11042,1
93938,1014,49,11042,1
93939,1014,479,11042,1
93940,1014,511,11042,1
93941,1014,31,11042,1
93942,553,606,11042,1
93943,553,95,11042,1
93944,553,49,11042,1
93945,553,479,11042,1
93946,553,511,11042,1
93947,553,31,11042,1
93948,606,95,11042,1
93949,606,49,11042,1
93950,606,479,11042,1
93951,606,511,11042,1
93952,606,31,11042,1
93953,95,49,11042,1
93954,95,479,11042,1
93955,95,511,11042,1
93956,95,31,11042,1
93957,49,479,11042,1
93959,49,511,11042,1
93960,49,31,11042,1
93962,479,511,11042,1
93964,479,31,11042,1
93966,511,31,11042,1
93967,42,669,11043,1
93968,42,553,11043,1
93969,42,631,11043,1
93970,42,96,11043,1
93971,42,7,11043,1
93972,42,132,11043,1
93973,42,2,11043,1
93974,42,69,11043,1
93975,42,264,11043,1
93976,42,1014,11043,1
93977,42,49,11043,1
93978,42,201,11043,1
93979,669,553,11043,1
93980,669,631,11043,1
93981,669,96,11043,1
93983,669,7,11043,1
93984,669,132,11043,1
93985,669,2,11043,1
93986,669,69,11043,1
93987,669,264,11043,1
93988,669,1014,11043,1
93989,669,49,11043,1
93990,669,201,11043,1
93991,553,631,11043,1
93992,553,96,11043,1
93994,553,7,11043,1
93995,553,132,11043,1
93996,553,2,11043,1
93997,553,69,11043,1
93998,553,264,11043,1
93999,553,1014,11043,1
94000,553,49,11043,1
94001,553,201,11043,1
94002,631,96,11043,1
94004,631,7,11043,1
94005,631,132,11043,1
94006,631,2,11043,1
94007,631,69,11043,1
94008,631,264,11043,1
94009,631,1014,11043,1
94010,631,49,11043,1
94011,631,201,11043,1
94014,96,7,11043,1
94015,96,132,11043,1
94016,96,2,11043,1
94017,96,69,11043,1
94018,96,264,11043,1
94019,96,1014,11043,1
94020,96,49,11043,1
94021,96,201,11043,1
94022,7,132,11043,1
94023,7,2,11043,1
94024,7,69,11043,1
94025,7,264,11043,1
94026,7,1014,11043,1
94027,7,49,11043,1
94028,7,201,11043,1
94029,132,2,11043,1
94030,132,69,11043,1
94031,132,264,11043,1
94032,132,1014,11043,1
94033,132,49,11043,1
94034,132,201,11043,1
94035,2,69,11043,1
94036,2,264,11043,1
94037,2,1014,11043,1
94038,2,49,11043,1
94039,2,201,11043,1
94040,69,264,11043,1
94041,69,1014,11043,1
94042,69,49,11043,1
94043,69,201,11043,1
94044,264,1014,11043,1
94045,264,49,11043,1
94046,264,201,11043,1
94047,1014,49,11043,1
94048,1014,201,11043,1
94049,49,201,11043,1
94050,42,52,11044,1
94051,42,1024,11044,1
94052,42,96,11044,1
94053,42,1,11044,1
94054,42,1025,11044,1
94055,42,1026,11044,1
94056,42,358,11044,1
94057,42,132,11044,1
94058,42,32,11044,1
94059,42,129,11044,1
94060,42,13,11044,1
94061,42,72,11044,1
94062,52,1024,11044,1
94063,52,96,11044,1
94064,52,1,11044,1
94065,52,1025,11044,1
94066,52,1026,11044,1
94067,52,358,11044,1
94068,52,132,11044,1
94069,52,32,11044,1
94071,52,129,11044,1
94072,52,13,11044,1
94073,52,72,11044,1
94074,1024,96,11044,1
94075,1024,1,11044,1
94076,1024,1025,11044,1
94077,1024,1026,11044,1
94078,1024,358,11044,1
94079,1024,132,11044,1
94080,1024,32,11044,1
94082,1024,129,11044,1
94083,1024,13,11044,1
94084,1024,72,11044,1
94085,96,1,11044,1
94086,96,1025,11044,1
94087,96,1026,11044,1
94088,96,358,11044,1
94089,96,132,11044,1
94090,96,32,11044,1
94092,96,129,11044,1
94093,96,13,11044,1
94094,96,72,11044,1
94095,1,1025,11044,1
94096,1,1026,11044,1
94098,1,358,11044,1
94099,1,132,11044,1
94100,1,32,11044,1
94102,1,129,11044,1
94103,1,13,11044,1
94104,1,72,11044,1
94105,1025,1026,11044,1
94107,1025,358,11044,1
94108,1025,132,11044,1
94109,1025,32,11044,1
94111,1025,129,11044,1
94112,1025,13,11044,1
94113,1025,72,11044,1
94115,1026,358,11044,1
94116,1026,132,11044,1
94117,1026,32,11044,1
94119,1026,129,11044,1
94120,1026,13,11044,1
94121,1026,72,11044,1
94122,358,132,11044,1
94123,358,32,11044,1
94125,358,129,11044,1
94126,358,13,11044,1
94127,358,72,11044,1
94128,132,32,11044,1
94130,132,129,11044,1
94131,132,13,11044,1
94132,132,72,11044,1
94134,32,129,11044,1
94135,32,13,11044,1
94136,32,72,11044,1
94137,129,13,11044,1
94138,129,72,11044,1
94139,13,72,11044,1
94140,606,4,11045,1
94141,606,42,11045,1
94142,606,95,11045,1
94143,606,340,11045,1
94144,606,203,11045,1
94145,606,123,11045,1
94146,606,145,11045,1
94147,4,42,11045,1
94148,4,95,11045,1
94149,4,340,11045,1
94150,4,203,11045,1
94151,4,123,11045,1
94152,4,145,11045,1
94154,42,95,11045,1
94155,42,340,11045,1
94156,42,203,11045,1
94157,42,123,11045,1
94158,42,145,11045,1
94159,95,340,11045,1
94160,95,203,11045,1
94161,95,123,11045,1
94162,95,145,11045,1
94163,340,203,11045,1
94164,340,123,11045,1
94165,340,145,11045,1
94166,203,123,11045,1
94167,203,145,11045,1
94168,123,145,11045,1
94169,42,349,11046,1
94170,42,340,11046,1
94171,42,110,11046,1
94172,42,15,11046,1
94173,42,53,11046,1
94174,42,249,11046,1
94175,42,5,11046,1
94176,42,266,11046,1
94177,42,49,11046,1
94178,42,269,11046,1
94179,349,340,11046,1
94180,349,110,11046,1
94181,349,15,11046,1
94182,349,53,11046,1
94183,349,249,11046,1
94184,349,5,11046,1
94185,349,266,11046,1
94186,349,49,11046,1
94187,349,269,11046,1
94188,340,110,11046,1
94189,340,15,11046,1
94190,340,53,11046,1
94191,340,249,11046,1
94193,340,5,11046,1
94194,340,266,11046,1
94195,340,49,11046,1
94196,340,269,11046,1
94197,110,15,11046,1
94198,110,53,11046,1
94199,110,249,11046,1
94201,110,5,11046,1
94202,110,266,11046,1
94203,110,49,11046,1
94204,110,269,11046,1
94205,15,53,11046,1
94206,15,249,11046,1
94208,15,5,11046,1
94209,15,266,11046,1
94210,15,49,11046,1
94211,15,269,11046,1
94212,53,249,11046,1
94214,53,5,11046,1
94215,53,266,11046,1
94216,53,49,11046,1
94217,53,269,11046,1
94219,249,5,11046,1
94220,249,266,11046,1
94221,249,49,11046,1
94222,249,269,11046,1
94223,5,266,11046,1
94224,5,49,11046,1
94225,5,269,11046,1
94226,266,49,11046,1
94227,266,269,11046,1
94228,49,269,11046,1
94229,42,4,11047,1
94230,42,268,11047,1
94231,42,249,11047,1
94232,42,349,11047,1
94233,42,5,11047,1
94234,42,225,11047,1
94235,42,2,11047,1
94236,42,49,11047,1
94237,42,134,11047,1
94238,4,268,11047,1
94239,4,249,11047,1
94240,4,349,11047,1
94241,4,5,11047,1
94242,4,225,11047,1
94243,4,2,11047,1
94244,4,49,11047,1
94245,4,134,11047,1
94246,268,249,11047,1
94247,268,349,11047,1
94248,268,5,11047,1
94249,268,225,11047,1
94250,268,2,11047,1
94251,268,49,11047,1
94252,268,134,11047,1
94253,249,349,11047,1
94254,249,5,11047,1
94255,249,225,11047,1
94256,249,2,11047,1
94257,249,49,11047,1
94258,249,134,11047,1
94259,349,5,11047,1
94260,349,225,11047,1
94261,349,2,11047,1
94262,349,49,11047,1
94263,349,134,11047,1
94264,5,225,11047,1
94265,5,2,11047,1
94266,5,49,11047,1
94267,5,134,11047,1
94268,225,2,11047,1
94269,225,49,11047,1
94270,225,134,11047,1
94271,2,49,11047,1
94272,2,134,11047,1
94273,49,134,11047,1
94274,42,158,11048,1
94275,42,278,11048,1
94276,42,629,11048,1
94277,42,293,11048,1
94278,42,161,11048,1
94279,42,296,11048,1
94280,42,39,11048,1
94281,42,48,11048,1
94282,158,278,11048,1
94283,158,629,11048,1
94284,158,293,11048,1
94285,158,161,11048,1
94286,158,296,11048,1
94287,158,39,11048,1
94288,158,48,11048,1
94289,278,629,11048,1
94290,278,293,11048,1
94291,278,161,11048,1
94292,278,296,11048,1
94293,278,39,11048,1
94294,278,48,11048,1
94295,629,293,11048,1
94296,629,161,11048,1
94297,629,296,11048,1
94298,629,39,11048,1
94299,629,48,11048,1
94300,293,161,11048,1
94301,293,296,11048,1
94302,293,39,11048,1
94303,293,48,11048,1
94304,161,296,11048,1
94305,161,39,11048,1
94306,161,48,11048,1
94307,296,39,11048,1
94308,296,48,11048,1
94309,39,48,11048,1
94310,144,22,11049,1
94311,144,611,11049,1
94312,144,49,11049,1
94313,144,5,11049,1
94314,144,13,11049,1
94315,144,27,11049,1
94316,144,184,11049,1
94317,144,384,11049,1
94318,144,20,11049,1
94319,22,611,11049,1
94320,22,49,11049,1
94321,22,5,11049,1
94322,22,13,11049,1
94323,22,27,11049,1
94324,22,184,11049,1
94325,22,384,11049,1
94326,22,20,11049,1
94327,611,49,11049,1
94328,611,5,11049,1
94329,611,13,11049,1
94330,611,27,11049,1
94331,611,184,11049,1
94332,611,384,11049,1
94333,611,20,11049,1
94334,49,5,11049,1
94335,49,13,11049,1
94336,49,27,11049,1
94337,49,184,11049,1
94338,49,384,11049,1
94339,49,20,11049,1
94340,5,13,11049,1
94341,5,27,11049,1
94342,5,184,11049,1
94343,5,384,11049,1
94344,5,20,11049,1
94345,13,27,11049,1
94346,13,184,11049,1
94347,13,384,11049,1
94348,13,20,11049,1
94349,27,184,11049,1
94350,27,384,11049,1
94351,27,20,11049,1
94352,184,384,11049,1
94353,184,20,11049,1
94354,384,20,11049,1
94355,575,417,11050,1
94356,575,253,11050,1
94357,575,42,11050,1
94358,575,13,11050,1
94359,575,9,11050,1
94360,575,377,11050,1
94361,575,15,11050,1
94362,575,598,11050,1
94363,417,253,11050,1
94364,417,42,11050,1
94365,417,13,11050,1
94366,417,9,11050,1
94367,417,377,11050,1
94368,417,15,11050,1
94369,417,598,11050,1
94370,253,42,11050,1
94371,253,13,11050,1
94372,253,9,11050,1
94373,253,377,11050,1
94374,253,15,11050,1
94375,253,598,11050,1
94376,42,13,11050,1
94377,42,9,11050,1
94378,42,377,11050,1
94379,42,15,11050,1
94380,42,598,11050,1
94381,13,9,11050,1
94382,13,377,11050,1
94383,13,15,11050,1
94384,13,598,11050,1
94385,9,377,11050,1
94386,9,15,11050,1
94387,9,598,11050,1
94388,377,15,11050,1
94389,377,598,11050,1
94390,15,598,11050,1
94391,13,249,11051,1
94392,13,255,11051,1
94393,13,830,11051,1
94394,13,183,11051,1
94395,249,255,11051,1
94396,249,830,11051,1
94397,249,183,11051,1
94398,255,830,11051,1
94399,255,183,11051,1
94400,830,183,11051,1
94401,13,225,11052,1
94402,13,4,11052,1
94403,13,164,11052,1
94404,13,309,11052,1
94405,13,1,11052,1
94406,13,826,11052,1
94407,13,47,11052,1
94408,13,258,11052,1
94409,13,259,11052,1
94410,13,776,11052,1
94411,225,4,11052,1
94412,225,164,11052,1
94413,225,309,11052,1
94414,225,1,11052,1
94415,225,826,11052,1
94416,225,47,11052,1
94417,225,258,11052,1
94418,225,259,11052,1
94419,225,776,11052,1
94420,4,164,11052,1
94421,4,309,11052,1
94422,4,1,11052,1
94423,4,826,11052,1
94424,4,47,11052,1
94425,4,258,11052,1
94426,4,259,11052,1
94427,4,776,11052,1
94428,164,309,11052,1
94429,164,1,11052,1
94430,164,826,11052,1
94431,164,47,11052,1
94432,164,258,11052,1
94433,164,259,11052,1
94434,164,776,11052,1
94435,309,1,11052,1
94436,309,826,11052,1
94437,309,47,11052,1
94438,309,258,11052,1
94439,309,259,11052,1
94440,309,776,11052,1
94441,1,826,11052,1
94442,1,47,11052,1
94443,1,258,11052,1
94444,1,259,11052,1
94445,1,776,11052,1
94446,826,47,11052,1
94447,826,258,11052,1
94448,826,259,11052,1
94449,826,776,11052,1
94450,47,258,11052,1
94451,47,259,11052,1
94452,47,776,11052,1
94453,258,259,11052,1
94454,258,776,11052,1
94455,259,776,11052,1
94456,42,253,11053,1
94457,42,280,11053,1
94458,42,264,11053,1
94459,42,71,11053,1
94460,42,377,11053,1
94461,42,21,11053,1
94462,253,280,11053,1
94463,253,264,11053,1
94464,253,71,11053,1
94465,253,377,11053,1
94467,253,21,11053,1
94468,280,264,11053,1
94469,280,71,11053,1
94470,280,377,11053,1
94472,280,21,11053,1
94473,264,71,11053,1
94474,264,377,11053,1
94476,264,21,11053,1
94477,71,377,11053,1
94479,71,21,11053,1
94481,377,21,11053,1
94482,42,538,11054,1
94483,42,121,11054,1
94484,42,377,11054,1
94485,42,195,11054,1
94486,42,103,11054,1
94487,42,209,11054,1
94488,42,325,11054,1
94489,538,121,11054,1
94490,538,377,11054,1
94491,538,195,11054,1
94493,538,103,11054,1
94494,538,209,11054,1
94495,538,325,11054,1
94496,121,377,11054,1
94497,121,195,11054,1
94499,121,103,11054,1
94500,121,209,11054,1
94501,121,325,11054,1
94502,377,195,11054,1
94504,377,103,11054,1
94505,377,209,11054,1
94506,377,325,11054,1
94508,195,103,11054,1
94509,195,209,11054,1
94510,195,325,11054,1
94511,103,209,11054,1
94512,103,325,11054,1
94513,209,325,11054,1
94514,104,648,11055,1
94515,104,136,11055,1
94516,104,202,11055,1
94517,648,136,11055,1
94518,648,202,11055,1
94519,136,202,11055,1
94520,652,4,11056,1
94521,652,397,11056,1
94522,652,190,11056,1
94523,652,1027,11056,1
94524,652,12,11056,1
94525,652,13,11056,1
94526,4,397,11056,1
94527,4,190,11056,1
94528,4,1027,11056,1
94529,4,12,11056,1
94530,4,13,11056,1
94531,397,190,11056,1
94532,397,1027,11056,1
94534,397,12,11056,1
94535,397,13,11056,1
94536,190,1027,11056,1
94538,190,12,11056,1
94539,190,13,11056,1
94541,1027,12,11056,1
94542,1027,13,11056,1
94543,12,13,11056,1
94544,259,445,11057,1
94545,259,309,11057,1
94546,259,138,11057,1
94547,259,4,11057,1
94548,259,13,11057,1
94549,259,15,11057,1
94550,259,336,11057,1
94551,259,91,11057,1
94552,259,89,11057,1
94553,259,510,11057,1
94554,445,309,11057,1
94555,445,138,11057,1
94556,445,4,11057,1
94557,445,13,11057,1
94558,445,15,11057,1
94559,445,336,11057,1
94560,445,91,11057,1
94561,445,89,11057,1
94562,445,510,11057,1
94563,309,138,11057,1
94564,309,4,11057,1
94565,309,13,11057,1
94566,309,15,11057,1
94567,309,336,11057,1
94568,309,91,11057,1
94569,309,89,11057,1
94570,309,510,11057,1
94571,138,4,11057,1
94572,138,13,11057,1
94573,138,15,11057,1
94574,138,336,11057,1
94575,138,91,11057,1
94576,138,89,11057,1
94577,138,510,11057,1
94578,4,13,11057,1
94579,4,15,11057,1
94580,4,336,11057,1
94581,4,91,11057,1
94582,4,89,11057,1
94583,4,510,11057,1
94584,13,15,11057,1
94585,13,336,11057,1
94586,13,91,11057,1
94588,13,89,11057,1
94589,13,510,11057,1
94590,15,336,11057,1
94591,15,91,11057,1
94593,15,89,11057,1
94594,15,510,11057,1
94595,336,91,11057,1
94597,336,89,11057,1
94598,336,510,11057,1
94600,91,89,11057,1
94601,91,510,11057,1
94603,89,510,11057,1
94604,280,132,11058,1
94605,280,193,11058,1
94606,280,253,11058,1
94607,280,21,11058,1
94608,280,2,11058,1
94609,280,39,11058,1
94610,280,678,11058,1
94611,132,193,11058,1
94612,132,253,11058,1
94613,132,21,11058,1
94614,132,2,11058,1
94615,132,39,11058,1
94616,132,678,11058,1
94617,193,253,11058,1
94618,193,21,11058,1
94619,193,2,11058,1
94620,193,39,11058,1
94621,193,678,11058,1
94622,253,21,11058,1
94623,253,2,11058,1
94625,253,39,11058,1
94626,253,678,11058,1
94627,21,2,11058,1
94629,21,39,11058,1
94630,21,678,11058,1
94632,2,39,11058,1
94633,2,678,11058,1
94634,39,678,11058,1
94635,575,842,11059,1
94636,575,168,11059,1
94637,575,4,11059,1
94638,575,252,11059,1
94639,575,309,11059,1
94640,575,165,11059,1
94641,575,132,11059,1
94642,575,89,11059,1
94643,575,794,11059,1
94644,575,212,11059,1
94645,842,168,11059,1
94646,842,4,11059,1
94647,842,252,11059,1
94648,842,309,11059,1
94649,842,165,11059,1
94650,842,132,11059,1
94651,842,89,11059,1
94652,842,794,11059,1
94653,842,212,11059,1
94654,168,4,11059,1
94655,168,252,11059,1
94656,168,309,11059,1
94657,168,165,11059,1
94658,168,132,11059,1
94659,168,89,11059,1
94660,168,794,11059,1
94661,168,212,11059,1
94662,4,252,11059,1
94663,4,309,11059,1
94664,4,165,11059,1
94665,4,132,11059,1
94666,4,89,11059,1
94667,4,794,11059,1
94668,4,212,11059,1
94669,252,309,11059,1
94670,252,165,11059,1
94671,252,132,11059,1
94672,252,89,11059,1
94673,252,794,11059,1
94674,252,212,11059,1
94675,309,165,11059,1
94676,309,132,11059,1
94677,309,89,11059,1
94678,309,794,11059,1
94679,309,212,11059,1
94680,165,132,11059,1
94681,165,89,11059,1
94682,165,794,11059,1
94683,165,212,11059,1
94684,132,89,11059,1
94685,132,794,11059,1
94686,132,212,11059,1
94687,89,794,11059,1
94688,89,212,11059,1
94689,794,212,11059,1
94690,165,247,11060,1
94691,165,314,11060,1
94692,165,7,11060,1
94693,165,13,11060,1
94694,165,575,11060,1
94695,165,31,11060,1
94696,165,4,11060,1
94697,165,129,11060,1
94698,165,253,11060,1
94699,247,314,11060,1
94700,247,7,11060,1
94701,247,13,11060,1
94702,247,575,11060,1
94703,247,31,11060,1
94704,247,4,11060,1
94705,247,129,11060,1
94706,247,253,11060,1
94707,314,7,11060,1
94708,314,13,11060,1
94709,314,575,11060,1
94710,314,31,11060,1
94711,314,4,11060,1
94712,314,129,11060,1
94713,314,253,11060,1
94714,7,13,11060,1
94715,7,575,11060,1
94716,7,31,11060,1
94717,7,4,11060,1
94718,7,129,11060,1
94719,7,253,11060,1
94720,13,575,11060,1
94721,13,31,11060,1
94722,13,4,11060,1
94723,13,129,11060,1
94724,13,253,11060,1
94725,575,31,11060,1
94726,575,4,11060,1
94727,575,129,11060,1
94729,575,253,11060,1
94730,31,4,11060,1
94731,31,129,11060,1
94734,31,253,11060,1
94735,4,129,11060,1
94738,4,253,11060,1
94741,129,253,11060,1
94742,417,53,11061,1
94743,417,42,11061,1
94744,417,13,11061,1
94745,417,9,11061,1
94746,417,377,11061,1
94747,417,15,11061,1
94748,417,827,11061,1
94749,417,52,11061,1
94750,417,328,11061,1
94751,417,225,11061,1
94752,417,164,11061,1
94753,417,4,11061,1
94754,417,155,11061,1
94755,417,429,11061,1
94756,53,42,11061,1
94757,53,13,11061,1
94758,53,9,11061,1
94759,53,377,11061,1
94760,53,15,11061,1
94761,53,827,11061,1
94762,53,52,11061,1
94763,53,328,11061,1
94764,53,225,11061,1
94765,53,164,11061,1
94766,53,4,11061,1
94767,53,155,11061,1
94768,53,429,11061,1
94769,42,13,11061,1
94770,42,9,11061,1
94771,42,377,11061,1
94772,42,15,11061,1
94773,42,827,11061,1
94774,42,52,11061,1
94775,42,328,11061,1
94776,42,225,11061,1
94777,42,164,11061,1
94778,42,4,11061,1
94779,42,155,11061,1
94780,42,429,11061,1
94781,13,9,11061,1
94782,13,377,11061,1
94783,13,15,11061,1
94784,13,827,11061,1
94785,13,52,11061,1
94786,13,328,11061,1
94787,13,225,11061,1
94788,13,164,11061,1
94789,13,4,11061,1
94790,13,155,11061,1
94791,13,429,11061,1
94792,9,377,11061,1
94793,9,15,11061,1
94794,9,827,11061,1
94795,9,52,11061,1
94796,9,328,11061,1
94797,9,225,11061,1
94798,9,164,11061,1
94799,9,4,11061,1
94800,9,155,11061,1
94801,9,429,11061,1
94802,377,15,11061,1
94803,377,827,11061,1
94804,377,52,11061,1
94805,377,328,11061,1
94806,377,225,11061,1
94807,377,164,11061,1
94808,377,4,11061,1
94809,377,155,11061,1
94810,377,429,11061,1
94811,15,827,11061,1
94812,15,52,11061,1
94813,15,328,11061,1
94814,15,225,11061,1
94815,15,164,11061,1
94816,15,4,11061,1
94817,15,155,11061,1
94818,15,429,11061,1
94819,827,52,11061,1
94820,827,328,11061,1
94821,827,225,11061,1
94822,827,164,11061,1
94823,827,4,11061,1
94824,827,155,11061,1
94825,827,429,11061,1
94826,52,328,11061,1
94827,52,225,11061,1
94828,52,164,11061,1
94829,52,4,11061,1
94830,52,155,11061,1
94831,52,429,11061,1
94832,328,225,11061,1
94833,328,164,11061,1
94834,328,4,11061,1
94835,328,155,11061,1
94836,328,429,11061,1
94837,225,164,11061,1
94838,225,4,11061,1
94839,225,155,11061,1
94840,225,429,11061,1
94841,164,4,11061,1
94842,164,155,11061,1
94843,164,429,11061,1
94844,4,155,11061,1
94845,4,429,11061,1
94846,155,429,11061,1
94847,42,53,11062,1
94848,42,49,11062,1
94849,42,471,11062,1
94850,42,27,11062,1
94851,42,440,11062,1
94852,42,9,11062,1
94853,42,378,11062,1
94854,42,769,11062,1
94855,42,102,11062,1
94856,42,19,11062,1
94857,53,49,11062,1
94858,53,471,11062,1
94859,53,27,11062,1
94860,53,440,11062,1
94861,53,9,11062,1
94862,53,378,11062,1
94863,53,769,11062,1
94864,53,102,11062,1
94865,53,19,11062,1
94866,49,471,11062,1
94867,49,27,11062,1
94868,49,440,11062,1
94869,49,9,11062,1
94870,49,378,11062,1
94871,49,769,11062,1
94872,49,102,11062,1
94873,49,19,11062,1
94874,471,27,11062,1
94875,471,440,11062,1
94876,471,9,11062,1
94877,471,378,11062,1
94878,471,769,11062,1
94879,471,102,11062,1
94880,471,19,11062,1
94881,27,440,11062,1
94882,27,9,11062,1
94883,27,378,11062,1
94884,27,769,11062,1
94885,27,102,11062,1
94886,27,19,11062,1
94887,440,9,11062,1
94888,440,378,11062,1
94889,440,769,11062,1
94890,440,102,11062,1
94891,440,19,11062,1
94892,9,378,11062,1
94893,9,769,11062,1
94894,9,102,11062,1
94895,9,19,11062,1
94896,378,769,11062,1
94897,378,102,11062,1
94898,378,19,11062,1
94899,769,102,11062,1
94900,769,19,11062,1
94901,102,19,11062,1
94902,42,13,11063,1
94903,42,213,11063,1
94904,42,49,11063,1
94905,42,264,11063,1
94906,42,4,11063,1
94907,42,100,11063,1
94908,42,2,11063,1
94909,42,192,11063,1
94910,42,252,11063,1
94911,42,47,11063,1
94912,42,15,11063,1
94913,42,134,11063,1
94914,13,213,11063,1
94915,13,49,11063,1
94916,13,264,11063,1
94917,13,4,11063,1
94918,13,100,11063,1
94919,13,2,11063,1
94920,13,192,11063,1
94921,13,252,11063,1
94922,13,47,11063,1
94923,13,15,11063,1
94924,13,134,11063,1
94925,213,49,11063,1
94926,213,264,11063,1
94927,213,4,11063,1
94928,213,100,11063,1
94929,213,2,11063,1
94930,213,192,11063,1
94931,213,252,11063,1
94932,213,47,11063,1
94933,213,15,11063,1
94934,213,134,11063,1
94935,49,264,11063,1
94936,49,4,11063,1
94937,49,100,11063,1
94938,49,2,11063,1
94939,49,192,11063,1
94940,49,252,11063,1
94941,49,47,11063,1
94942,49,15,11063,1
94943,49,134,11063,1
94944,264,4,11063,1
94945,264,100,11063,1
94946,264,2,11063,1
94947,264,192,11063,1
94948,264,252,11063,1
94949,264,47,11063,1
94950,264,15,11063,1
94951,264,134,11063,1
94952,4,100,11063,1
94953,4,2,11063,1
94954,4,192,11063,1
94955,4,252,11063,1
94956,4,47,11063,1
94957,4,15,11063,1
94958,4,134,11063,1
94959,100,2,11063,1
94960,100,192,11063,1
94961,100,252,11063,1
94962,100,47,11063,1
94963,100,15,11063,1
94964,100,134,11063,1
94965,2,192,11063,1
94966,2,252,11063,1
94967,2,47,11063,1
94968,2,15,11063,1
94969,2,134,11063,1
94970,192,252,11063,1
94971,192,47,11063,1
94972,192,15,11063,1
94973,192,134,11063,1
94974,252,47,11063,1
94975,252,15,11063,1
94976,252,134,11063,1
94977,47,15,11063,1
94978,47,134,11063,1
94979,15,134,11063,1
94980,13,917,11064,1
94981,13,168,11064,1
94982,13,503,11064,1
94983,13,152,11064,1
94984,13,52,11064,1
94985,13,296,11064,1
94986,13,195,11064,1
94987,13,190,11064,1
94988,13,39,11064,1
94989,13,155,11064,1
94990,917,168,11064,1
94991,917,503,11064,1
94992,917,152,11064,1
94993,917,52,11064,1
94994,917,296,11064,1
94995,917,195,11064,1
94996,917,190,11064,1
94997,917,39,11064,1
94998,917,155,11064,1
94999,168,503,11064,1
95000,168,152,11064,1
95001,168,52,11064,1
95002,168,296,11064,1
95003,168,195,11064,1
95004,168,190,11064,1
95005,168,39,11064,1
95006,168,155,11064,1
95007,503,152,11064,1
95008,503,52,11064,1
95009,503,296,11064,1
95010,503,195,11064,1
95011,503,190,11064,1
95012,503,39,11064,1
95013,503,155,11064,1
95014,152,52,11064,1
95015,152,296,11064,1
95016,152,195,11064,1
95017,152,190,11064,1
95018,152,39,11064,1
95019,152,155,11064,1
95020,52,296,11064,1
95021,52,195,11064,1
95022,52,190,11064,1
95023,52,39,11064,1
95024,52,155,11064,1
95025,296,195,11064,1
95026,296,190,11064,1
95027,296,39,11064,1
95028,296,155,11064,1
95029,195,190,11064,1
95030,195,39,11064,1
95031,195,155,11064,1
95032,190,39,11064,1
95033,190,155,11064,1
95034,39,155,11064,1
95035,608,42,11065,1
95036,608,161,11065,1
95037,608,299,11065,1
95038,608,447,11065,1
95039,608,7,11065,1
95040,608,203,11065,1
95041,608,15,11065,1
95042,608,50,11065,1
95043,42,161,11065,1
95044,42,299,11065,1
95045,42,447,11065,1
95046,42,7,11065,1
95047,42,203,11065,1
95048,42,15,11065,1
95049,42,50,11065,1
95050,161,299,11065,1
95051,161,447,11065,1
95052,161,7,11065,1
95053,161,203,11065,1
95054,161,15,11065,1
95055,161,50,11065,1
95056,299,447,11065,1
95057,299,7,11065,1
95058,299,203,11065,1
95059,299,15,11065,1
95060,299,50,11065,1
95061,447,7,11065,1
